


Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,0.4,0.5,00:00:00.2,00:02:53.6,2.88,00:00:00.0,0.00,20.0,1,0.4,0.5,119,---,---,---,---,---,---,---,---,---,46.9657075,7.3813684
1,9.4,10.8,00:00:03.2,00:02:53.0,2.89,00:02:27.1,3.40,20.0,2,9.0,10.3,122,---,---,---,---,---,---,---,---,---,46.9657529,7.3814663
1,18.0,20.9,00:00:06.2,00:02:55.4,2.85,00:02:27.1,3.40,20.5,3,8.6,10.1,123,---,---,---,---,---,---,---,---,---,46.9657962,7.3815602
1,26.3,30.5,00:00:09.0,00:02:56.1,2.84,00:02:27.9,3.38,20.0,4,8.3,9.6,122,---,---,---,---,---,---,---,---,---,46.9658375,7.3816517
1,35.1,40.9,00:00:12.0,00:02:53.0,2.89,00:02:25.3,3.44,21.0,5,8.8,10.3,125,---,---,---,---,---,---,---,---,---,46.9658795,7.3817497
1,43.2,50.3,00:00:14.8,00:02:53.6,2.88,00:02:27.9,3.38,20.5,6,8.1,9.4,126,---,---,---,---,---,---,---,---,---,46.9659172,7.3818401
1,52.1,60.9,00:00:18.0,00:02:56.1,2.84,00:02:29.3,3.35,20.0,7,8.9,10.7,128,---,---,---,---,---,---,---,---,---,46.9659568,7.3819417
1,60.2,70.4,00:00:20.8,00:02:56.1,2.84,00:02:30.1,3.33,20.5,8,8.1,9.5,129,---,---,---,---,---,---,---,---,---,46.9659917,7.3820355
1,68.6,80.5,00:00:23.8,00:02:54.2,2.87,00:02:28.4,3.37,20.0,9,8.4,10.1,130,---,---,---,---,---,---,---,---,---,46.9660269,7.3821334
1,77.3,90.4,00:00:26.8,00:02:53.6,2.88,00:02:29.7,3.34,20.0,10,8.7,9.9,131,---,---,---,---,---,---,---,---,---,46.9660611,7.3822364
1,86.1,100.5,00:00:29.8,00:02:53.6,2.88,00:02:31.1,3.31,20.0,11,8.8,10.0,132,---,---,---,---,---,---,---,---,---,46.9660949,7.3823418
1,94.4,109.9,00:00:32.7,00:02:52.4,2.90,00:02:31.5,3.30,20.5,12,8.3,9.5,134,---,---,---,---,---,---,---,---,---,46.9661248,7.3824415
1,102.8,120.1,00:00:35.7,00:02:51.8,2.91,00:02:28.4,3.37,20.0,13,8.4,10.2,134,---,---,---,---,---,---,---,---,---,46.9661541,7.3825439
1,111.4,130.1,00:00:38.7,00:02:53.0,2.89,00:02:27.5,3.39,20.5,14,8.5,10.0,135,---,---,---,---,---,---,---,---,---,46.9661849,7.3826469
1,119.1,139.6,00:00:41.4,00:02:53.6,2.88,00:02:28.8,3.36,20.5,15,7.7,9.5,136,---,---,---,---,---,---,---,---,---,46.9662132,7.3827395
1,127.2,149.8,00:00:44.4,00:02:53.0,2.89,00:02:27.1,3.40,21.0,16,8.1,10.1,137,---,---,---,---,---,---,---,---,---,46.9662388,7.3828394
1,136.0,160.2,00:00:47.5,00:02:56.1,2.84,00:02:28.8,3.36,18.5,17,8.8,10.4,138,---,---,---,---,---,---,---,---,---,46.9662685,7.3829475
1,144.4,170.2,00:00:50.5,00:02:57.3,2.82,00:02:30.1,3.33,19.5,18,8.3,10.0,138,---,---,---,---,---,---,---,---,---,46.9662945,7.3830500
1,153.4,181.2,00:00:53.8,00:02:55.4,2.85,00:02:27.5,3.39,19.5,19,9.1,10.9,138,---,---,---,---,---,---,---,---,---,46.9663215,7.3831628
1,162.2,191.9,00:00:57.0,00:02:57.3,2.82,00:02:30.1,3.33,19.0,20,8.8,10.7,138,---,---,---,---,---,---,---,---,---,46.9663464,7.3832722
