


Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,1.2,1.0,00:00:00.4,00:02:08.5,3.89,00:00:00.0,0.00,18.5,1,1.2,1.0,123,---,---,---,---,---,---,---,---,---,46.9664227,7.3837077
1,13.9,11.6,00:00:03.6,00:02:08.5,3.89,00:02:30.6,3.32,19.0,2,12.7,10.7,123,---,---,---,---,---,---,---,---,---,46.9664009,7.3835440
1,25.8,21.6,00:00:06.6,00:02:08.2,3.90,00:02:30.1,3.33,19.5,3,11.9,10.0,124,---,---,---,---,---,---,---,---,---,46.9663808,7.3833903
1,37.6,31.7,00:00:09.6,00:02:07.9,3.91,00:02:29.7,3.34,20.0,4,11.8,10.1,124,---,---,---,---,---,---,---,---,---,46.9663600,7.3832375
1,50.0,42.3,00:00:12.8,00:02:08.2,3.90,00:02:31.1,3.31,19.5,5,12.4,10.6,125,---,---,---,---,---,---,---,---,---,46.9663363,7.3830775
1,61.7,52.1,00:00:15.8,00:02:09.2,3.87,00:02:32.0,3.29,19.0,6,11.6,9.8,127,---,---,---,---,---,---,---,---,---,46.9663116,7.3829284
1,74.1,62.7,00:00:19.0,00:02:10.2,3.84,00:02:31.1,3.31,19.5,7,12.4,10.6,128,---,---,---,---,---,---,---,---,---,46.9662834,7.3827701
1,85.8,72.5,00:00:22.0,00:02:09.9,3.85,00:02:33.4,3.26,20.0,8,11.7,9.8,128,---,---,---,---,---,---,---,---,---,46.9662556,7.3826212
1,97.9,82.5,00:00:25.0,00:02:08.2,3.90,00:02:30.1,3.33,20.0,9,12.1,10.0,128,---,---,---,---,---,---,---,---,---,46.9662256,7.3824683
1,110.0,92.4,00:00:28.0,00:02:06.3,3.96,00:02:29.3,3.35,20.0,10,12.0,9.9,129,---,---,---,---,---,---,---,---,---,46.9661922,7.3823173
1,121.9,102.4,00:00:31.0,00:02:06.3,3.96,00:02:32.0,3.29,19.5,11,11.9,10.0,130,---,---,---,---,---,---,---,---,---,46.9661563,7.3821698
1,133.6,112.4,00:00:34.0,00:02:06.9,3.94,00:02:32.0,3.29,20.0,12,11.8,9.9,130,---,---,---,---,---,---,---,---,---,46.9661164,7.3820267
1,145.3,122.3,00:00:37.0,00:02:06.9,3.94,00:02:30.6,3.32,20.5,13,11.7,10.0,130,---,---,---,---,---,---,---,---,---,46.9660726,7.3818871
1,157.0,132.3,00:00:40.0,00:02:07.6,3.92,00:02:30.1,3.33,19.5,14,11.7,10.0,131,---,---,---,---,---,---,---,---,---,46.9660250,7.3817503
1,168.8,142.3,00:00:43.0,00:02:07.9,3.91,00:02:30.6,3.32,20.0,15,11.8,9.9,131,---,---,---,---,---,---,---,---,---,46.9659757,7.3816121
1,180.8,152.3,00:00:46.0,00:02:06.6,3.95,00:02:30.1,3.33,20.0,16,12.0,10.0,132,---,---,---,---,---,---,---,---,---,46.9659231,7.3814745
1,191.8,161.4,00:00:48.8,00:02:05.6,3.98,00:02:32.4,3.28,21.5,17,11.0,9.2,132,---,---,---,---,---,---,---,---,---,46.9658719,7.3813500
1,202.9,170.7,00:00:51.6,00:02:06.3,3.96,00:02:31.5,3.30,20.5,18,11.1,9.3,132,---,---,---,---,---,---,---,---,---,46.9658185,7.3812270
1,215.4,181.3,00:00:54.8,00:02:06.9,3.94,00:02:31.5,3.30,19.5,19,12.5,10.5,132,---,---,---,---,---,---,---,---,---,46.9657586,7.3810874
1,227.3,191.1,00:00:57.8,00:02:06.9,3.94,00:02:32.0,3.29,20.0,20,11.9,9.8,133,---,---,---,---,---,---,---,---,---,46.9656982,7.3809585
