


Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,4.3,3.4,00:00:01.2,00:02:12.3,3.78,00:02:37.2,3.18,22.0,1,4.3,3.4,118,---,---,---,---,---,---,---,---,---,46.9647438,7.3798762
1,14.5,12.0,00:00:03.8,00:02:10.5,3.83,00:02:33.4,3.26,22.5,2,10.2,8.6,118,---,---,---,---,---,---,---,---,---,46.9646636,7.3798122
1,24.9,21.4,00:00:06.6,00:02:06.6,3.95,00:02:27.1,3.40,21.0,3,10.4,9.4,120,---,---,---,---,---,---,---,---,---,46.9645823,7.3797441
1,35.7,30.9,00:00:09.5,00:02:04.4,4.02,00:02:32.0,3.29,22.0,4,10.9,9.4,123,---,---,---,---,---,---,---,---,---,46.9644954,7.3796787
1,47.1,40.7,00:00:12.5,00:02:05.6,3.98,00:02:32.9,3.27,22.0,5,11.4,9.8,122,---,---,---,---,---,---,---,---,---,46.9644044,7.3796116
1,57.8,49.1,00:00:15.0,00:02:08.5,3.89,00:02:32.0,3.29,21.0,6,10.7,8.4,125,---,---,---,---,---,---,---,---,---,46.9643156,7.3795568
1,68.6,58.2,00:00:17.8,00:02:10.9,3.82,00:02:33.8,3.25,21.0,7,10.8,9.0,125,---,---,---,---,---,---,---,---,---,46.9642250,7.3795065
1,78.6,66.6,00:00:20.4,00:02:11.9,3.79,00:02:34.8,3.23,22.5,8,10.0,8.4,125,---,---,---,---,---,---,---,---,---,46.9641417,7.3794579
1,89.3,75.7,00:00:23.2,00:02:11.6,3.80,00:02:33.8,3.25,22.0,9,10.7,9.1,128,---,---,---,---,---,---,---,---,---,46.9640523,7.3794061
1,100.2,84.9,00:00:26.0,00:02:10.2,3.84,00:02:33.4,3.26,22.5,10,10.9,9.1,128,---,---,---,---,---,---,---,---,---,46.9639592,7.3793598
1,110.6,93.8,00:00:28.6,00:02:09.5,3.86,00:02:29.3,3.35,21.5,11,10.4,8.9,129,---,---,---,---,---,---,---,---,---,46.9638713,7.3793141
1,122.7,104.2,00:00:31.8,00:02:08.5,3.89,00:02:29.7,3.34,19.5,12,12.1,10.4,131,---,---,---,---,---,---,---,---,---,46.9637694,7.3792583
1,133.9,113.8,00:00:34.8,00:02:10.9,3.82,00:02:37.2,3.18,20.0,13,11.1,9.6,133,---,---,---,---,---,---,---,---,---,46.9636754,7.3792080
1,144.4,122.7,00:00:37.6,00:02:13.3,3.75,00:02:38.2,3.16,20.5,14,10.5,8.9,135,---,---,---,---,---,---,---,---,---,46.9635870,7.3791596
1,155.6,132.2,00:00:40.4,00:02:11.2,3.81,00:02:28.8,3.36,21.0,15,11.2,9.5,135,---,---,---,---,---,---,---,---,---,46.9634920,7.3791112
1,167.3,142.3,00:00:43.4,00:02:07.2,3.93,00:02:27.1,3.40,20.5,16,11.8,10.1,135,---,---,---,---,---,---,---,---,---,46.9633922,7.3790604
1,178.1,151.9,00:00:46.2,00:02:06.6,3.95,00:02:27.5,3.39,20.5,17,10.8,9.5,136,---,---,---,---,---,---,---,---,---,46.9633002,7.3790143
1,189.0,161.1,00:00:49.0,00:02:08.2,3.90,00:02:30.1,3.33,22.0,18,10.9,9.2,137,---,---,---,---,---,---,---,---,---,46.9632072,7.3789711
1,200.1,170.4,00:00:51.8,00:02:08.2,3.90,00:02:30.6,3.32,21.0,19,11.1,9.3,137,---,---,---,---,---,---,---,---,---,46.9631127,7.3789246
1,211.1,179.9,00:00:54.7,00:02:06.9,3.94,00:02:31.5,3.30,20.5,20,11.0,9.5,137,---,---,---,---,---,---,---,---,---,46.9630190,7.3788785
1,222.2,189.6,00:00:57.6,00:02:06.3,3.96,00:02:32.4,3.28,20.5,21,11.1,9.7,138,---,---,---,---,---,---,---,---,---,46.9629246,7.3788329
1,233.0,198.9,00:01:00.5,00:02:07.2,3.93,00:02:33.8,3.25,20.5,22,10.8,9.3,137,---,---,---,---,---,---,---,---,---,46.9628327,7.3787882
